"id_dtienda","nombre","unidades","anio","mes","semana","dia"
1,"Olives - Nicoise","2197",2021,6,25,7
1,"Potatoes - Fingerling 4 Oz","2197",2021,6,25,7
1,"Puree - Raspberry","2197",2021,6,25,7
1,"Snapple Raspberry Tea","2197",2021,6,25,7
1,"Papadam","2197",2021,6,25,7
1,"Bread - Corn Muffaletta","2197",2021,6,25,7
1,"Shrimp - Black Tiger 26/30","2197",2021,6,25,7
1,"Cheese - Pont Couvert","2197",2021,6,25,7
1,"Sugar - Brown, Individual","2197",2021,6,25,7
1,"Tomatoes - Vine Ripe, Yellow","2197",2021,6,25,7
1,"Sobe - Cranberry Grapefruit","2197",2021,6,25,7
1,"Orange - Tangerine","2197",2021,6,25,7
1,"Curry Powder Madras","2197",2021,6,25,7
1,"Carbonated Water - Peach","2197",2021,6,25,7
1,"Lamb Shoulder Boneless Nz","2197",2021,6,25,7
1,"Basil - Pesto Sauce","2197",2021,6,25,7
1,"Fruit Salad Deluxe","2197",2021,6,25,7
1,"Wine - Ej Gallo Sonoma","2197",2021,6,25,7
1,"Banana","2197",2021,6,25,7
1,"Pepper - Roasted Red","2197",2021,6,25,7
1,"Carbonated Water - Strawberry","2197",2021,6,25,7
1,"Oregano - Dry, Rubbed","2197",2021,6,25,7
1,"Remy Red Berry Infusion","2197",2021,6,25,7
1,"Pepper - Red Bell","2197",2021,6,25,7
1,"Dome Lid Clear P92008h","2197",2021,6,25,7
1,"Soup - Campbells Chili Veg","2197",2021,6,25,7
1,"Spaghetti Squash","2197",2021,6,25,7
1,"Wine - Bourgogne 2002, La","2197",2021,6,25,7
1,"Basil - Primerba, Paste","2197",2021,6,25,7
1,"Coffee - Irish Cream","2197",2021,6,25,7
1,"Squash - Acorn","2197",2021,6,25,7
1,"Coffee Cup 8oz 5338cd","2197",2021,6,25,7
1,"Bagel - Whole White Sesame","2197",2021,6,25,7
1,"Chilli Paste, Hot Sambal Oelek","2197",2021,6,25,7
1,"The Pop Shoppe - Grape","2197",2021,6,25,7
1,"Soup - Campbells Beef Stew","2197",2021,6,25,7
1,"Quail - Jumbo Boneless","2197",2021,6,25,7
1,"Coffee - Frthy Coffee Crisp","2197",2021,6,25,7
1,"Nantucket - Pomegranate Pear","2197",2021,6,25,7
1,"Cardamon Ground","2197",2021,6,25,7
1,"Wine - Zinfandel California 2002","2197",2021,6,25,7
1,"Bols Melon Liqueur","2197",2021,6,25,7
1,"Wine - White, Gewurtzraminer","2197",2021,6,25,7
1,"Salmon Atl.whole 8 - 10 Lb","2197",2021,6,25,7
1,"Muffin Mix - Banana Nut","2197",2021,6,25,7
1,"Muffin Hinge 117n","2197",2021,6,25,7
1,"Cheese - Cottage Cheese","2197",2021,6,25,7
1,"Juice - Apple, 341 Ml","2197",2021,6,25,7
1,"Lobster - Canned Premium","2197",2021,6,25,7
1,"Bread - Multigrain Oval","2197",2021,6,25,7
1,"Sambuca - Ramazzotti","2197",2021,6,25,7
1,"Wine - White, Lindemans Bin 95","2197",2021,6,25,7
1,"Roe - Flying Fish","2197",2021,6,25,7
1,"Madeira","2197",2021,6,25,7
1,"Flower - Commercial Bronze","2197",2021,6,25,7
1,"Crab - Claws, 26 - 30","2197",2021,6,25,7
1,"Foam Cup 6 Oz","2197",2021,6,25,7
1,"Ecolab - Medallion","2197",2021,6,25,7
1,"Cheese - St. Paulin","2197",2021,6,25,7
1,"Seabream Whole Farmed","2197",2021,6,25,7
1,"Lid - 3oz Med Rec","2197",2021,6,25,7
1,"Chicken - Diced, Cooked","2197",2021,6,25,7
1,"Tart Shells - Savory, 2","2197",2021,6,25,7
1,"Spice - Onion Powder Granulated","2197",2021,6,25,7
1,"Meldea Green Tea Liquor","2197",2021,6,25,7
1,"Mints - Striped Red","2197",2021,6,25,7
1,"Bar Mix - Lime","2197",2021,6,25,7
1,"Wine - Marlbourough Sauv Blanc","2197",2021,6,25,7
1,"Pasta - Detalini, White, Fresh","2197",2021,6,25,7
1,"Tortillas - Flour, 10","2197",2021,6,25,7
1,"Beef - Rib Roast, Capless","2197",2021,6,25,7
1,"Island Oasis - Magarita Mix","2197",2021,6,25,7
1,"French Pastries","2197",2021,6,25,7
1,"Nantucket Orange Juice","2197",2021,6,25,7
1,"Bar - Granola Trail Mix Fruit Nut","2197",2021,6,25,7
1,"Amaretto","2197",2021,6,25,7
1,"Apricots - Halves","2197",2021,6,25,7
1,"Lemonade - Strawberry, 591 Ml","2197",2021,6,25,7
1,"Beets - Golden","2197",2021,6,25,7
1,"Shark - Loin","2197",2021,6,25,7
1,"Wine - Red, Concha Y Toro","2197",2021,6,25,7
1,"Pasta - Fusili, Dry","2197",2021,6,25,7
1,"Hipnotiq Liquor","2197",2021,6,25,7
1,"Zucchini - Green","2197",2021,6,25,7
1,"Ice Cream - Super Sandwich","2197",2021,6,25,7
1,"Sugar - Splenda Sweetener","2197",2021,6,25,7
1,"Cognac - Courvaisier","2197",2021,6,25,7
1,"Wine - Trimbach Pinot Blanc","2197",2021,6,25,7
1,"Saskatoon Berries - Frozen","2197",2021,6,25,7
1,"Wine - Magnotta - Pinot Gris Sr","2197",2021,6,25,7
1,"Crab Brie In Phyllo","2197",2021,6,25,7
1,"Pasta - Angel Hair","2197",2021,6,25,7
1,"Honey - Liquid","2197",2021,6,25,7
1,"Garlic - Peeled","2197",2021,6,25,7
1,"Pepper - Orange","4866",2021,6,26,1
1,"Chicken - Diced, Cooked","2433",2021,6,26,1
1,"Cheese - Pont Couvert","2433",2021,6,26,1
1,"Shark - Loin","2433",2021,6,26,1
1,"Carbonated Water - Strawberry","2433",2021,6,26,1
1,"Shrimp - Black Tiger 26/30","2433",2021,6,26,1
1,"Seabream Whole Farmed","2433",2021,6,26,1
1,"Mints - Striped Red","2433",2021,6,26,1
1,"Wine - Marlbourough Sauv Blanc","2433",2021,6,26,1
1,"Beef - Rib Roast, Capless","2433",2021,6,26,1
1,"Pasta - Detalini, White, Fresh","2433",2021,6,26,1
1,"Chocolate - Feathers","2433",2021,6,26,1
1,"Papadam","2433",2021,6,26,1
1,"Wine - Trimbach Pinot Blanc","2433",2021,6,26,1
1,"Dome Lid Clear P92008h","2433",2021,6,26,1
1,"Curry Powder Madras","2433",2021,6,26,1
1,"Meldea Green Tea Liquor","2433",2021,6,26,1
1,"Lemonade - Strawberry, 591 Ml","2433",2021,6,26,1
1,"Beets - Golden","2433",2021,6,26,1
1,"French Pastries","2433",2021,6,26,1
1,"Zucchini - Green","2433",2021,6,26,1
1,"Muffin Mix - Banana Nut","2433",2021,6,26,1
1,"Tortillas - Flour, 10","2433",2021,6,26,1
1,"Chocolate Liqueur - Godet White","2433",2021,6,26,1
1,"Coffee - Frthy Coffee Crisp","2433",2021,6,26,1
1,"Amaretto","2433",2021,6,26,1
1,"Bar - Granola Trail Mix Fruit Nut","2433",2021,6,26,1
1,"The Pop Shoppe - Grape","2433",2021,6,26,1
1,"Squash - Acorn","2433",2021,6,26,1
1,"Cardamon Ground","2433",2021,6,26,1
1,"Tomatoes - Vine Ripe, Yellow","2433",2021,6,26,1
1,"Puree - Raspberry","2433",2021,6,26,1
1,"Soup - Campbells Chili Veg","2433",2021,6,26,1
1,"Soup - Campbells Beef Stew","2433",2021,6,26,1
1,"Trueblue - Blueberry","2433",2021,6,26,1
1,"Fruit Salad Deluxe","2433",2021,6,26,1
1,"Bagel - Whole White Sesame","2433",2021,6,26,1
1,"Bar Mix - Lime","2433",2021,6,26,1
1,"Madeira","2433",2021,6,26,1
1,"Potatoes - Fingerling 4 Oz","2433",2021,6,26,1
1,"Garlic - Peeled","2433",2021,6,26,1
1,"Lid - 3oz Med Rec","2433",2021,6,26,1
1,"Ecolab - Medallion","2433",2021,6,26,1
1,"Carbonated Water - Peach","2433",2021,6,26,1
1,"Pasta - Fusili, Dry","2433",2021,6,26,1
1,"Sugar - Brown, Individual","2433",2021,6,26,1
1,"Banana","2433",2021,6,26,1
1,"Honey - Liquid","2433",2021,6,26,1
1,"Salmon Atl.whole 8 - 10 Lb","2433",2021,6,26,1
1,"Nantucket Orange Juice","2433",2021,6,26,1
1,"Saskatoon Berries - Frozen","2433",2021,6,26,1
1,"Flower - Commercial Bronze","2433",2021,6,26,1
1,"Olives - Nicoise","2433",2021,6,26,1
1,"Sobe - Cranberry Grapefruit","2433",2021,6,26,1
1,"Nantucket - Pomegranate Pear","2433",2021,6,26,1
1,"Chilli Paste, Hot Sambal Oelek","2433",2021,6,26,1
1,"Wine - White, Lindemans Bin 95","2433",2021,6,26,1
1,"Wine - Ej Gallo Sonoma","2433",2021,6,26,1
1,"Lobster - Canned Premium","2433",2021,6,26,1
1,"Coffee - Irish Cream","2433",2021,6,26,1
1,"Wine - Bourgogne 2002, La","2433",2021,6,26,1
1,"Bread - Corn Muffaletta","2433",2021,6,26,1
1,"Crab - Claws, 26 - 30","2433",2021,6,26,1
1,"Foam Cup 6 Oz","2433",2021,6,26,1
1,"Wine - Red, Concha Y Toro","2433",2021,6,26,1
1,"Tart Shells - Savory, 2","2433",2021,6,26,1
1,"Remy Red Berry Infusion","2433",2021,6,26,1
1,"Oregano - Dry, Rubbed","2433",2021,6,26,1
1,"Snapple Raspberry Tea","2433",2021,6,26,1
1,"Slt - Individual Portions","2433",2021,6,26,1
1,"Apricots - Halves","2433",2021,6,26,1
1,"Pepper - Red Bell","2433",2021,6,26,1
1,"Muffin Hinge 117n","2433",2021,6,26,1
1,"Quail - Jumbo Boneless","2433",2021,6,26,1
1,"Pasta - Angel Hair","2433",2021,6,26,1
1,"Basil - Primerba, Paste","2433",2021,6,26,1
1,"Hipnotiq Liquor","2433",2021,6,26,1
1,"Basil - Pesto Sauce","2433",2021,6,26,1
1,"Lamb Shoulder Boneless Nz","2433",2021,6,26,1
1,"Orange - Tangerine","2433",2021,6,26,1
1,"Bread - Multigrain Oval","2433",2021,6,26,1
1,"Bols Melon Liqueur","2433",2021,6,26,1
1,"Juice - Apple, 341 Ml","2433",2021,6,26,1
1,"Spice - Onion Powder Granulated","2433",2021,6,26,1
1,"Cheese - St. Paulin","2433",2021,6,26,1
1,"Sugar - Splenda Sweetener","2433",2021,6,26,1
1,"Roe - Flying Fish","2433",2021,6,26,1
1,"Wine - Zinfandel California 2002","2433",2021,6,26,1
1,"Cheese - Cottage Cheese","2433",2021,6,26,1
1,"Wine - White, Gewurtzraminer","2433",2021,6,26,1
1,"Pepper - Roasted Red","2433",2021,6,26,1
1,"Spaghetti Squash","2433",2021,6,26,1
1,"Cognac - Courvaisier","2433",2021,6,26,1
1,"Sambuca - Ramazzotti","2433",2021,6,26,1
1,"Crab Brie In Phyllo","2433",2021,6,26,1
1,"Ice Cream - Super Sandwich","2433",2021,6,26,1
1,"Coffee Cup 8oz 5338cd","2433",2021,6,26,1
1,"Island Oasis - Magarita Mix","2433",2021,6,26,1
1,"Wine - Magnotta - Pinot Gris Sr","2433",2021,6,26,1
2,"Pepper - Orange","888",2021,6,25,1
2,"Basil - Primerba, Paste","444",2021,6,25,1
2,"Pepper - Roasted Red","444",2021,6,25,1
2,"Wine - Red, Concha Y Toro","444",2021,6,25,1
2,"Bar Mix - Lime","444",2021,6,25,1
2,"Snapple Raspberry Tea","444",2021,6,25,1
2,"Chocolate - Feathers","444",2021,6,25,1
2,"Mints - Striped Red","444",2021,6,25,1
2,"Crab - Claws, 26 - 30","444",2021,6,25,1
2,"Shark - Loin","444",2021,6,25,1
2,"Oregano - Dry, Rubbed","444",2021,6,25,1
2,"Puree - Raspberry","444",2021,6,25,1
2,"Honey - Liquid","444",2021,6,25,1
2,"Banana","444",2021,6,25,1
2,"Wine - Zinfandel California 2002","444",2021,6,25,1
2,"Curry Powder Madras","444",2021,6,25,1
2,"Coffee Cup 8oz 5338cd","444",2021,6,25,1
2,"Beef - Rib Roast, Capless","444",2021,6,25,1
2,"Remy Red Berry Infusion","444",2021,6,25,1
2,"Wine - Bourgogne 2002, La","444",2021,6,25,1
2,"The Pop Shoppe - Grape","444",2021,6,25,1
2,"Bread - Corn Muffaletta","444",2021,6,25,1
2,"Island Oasis - Magarita Mix","444",2021,6,25,1
2,"Potatoes - Fingerling 4 Oz","444",2021,6,25,1
2,"Zucchini - Green","444",2021,6,25,1
2,"Soup - Campbells Chili Veg","444",2021,6,25,1
2,"Dome Lid Clear P92008h","444",2021,6,25,1
2,"Bar - Granola Trail Mix Fruit Nut","444",2021,6,25,1
2,"Bols Melon Liqueur","444",2021,6,25,1
2,"Lobster - Canned Premium","444",2021,6,25,1
2,"Tomatoes - Vine Ripe, Yellow","444",2021,6,25,1
2,"Basil - Pesto Sauce","444",2021,6,25,1
2,"Soup - Campbells Beef Stew","444",2021,6,25,1
2,"Spaghetti Squash","444",2021,6,25,1
2,"Amaretto","444",2021,6,25,1
2,"Lid - 3oz Med Rec","444",2021,6,25,1
2,"Olives - Nicoise","444",2021,6,25,1
2,"Chocolate Liqueur - Godet White","444",2021,6,25,1
2,"Sambuca - Ramazzotti","444",2021,6,25,1
2,"Cheese - St. Paulin","444",2021,6,25,1
2,"Roe - Flying Fish","444",2021,6,25,1
2,"Wine - Magnotta - Pinot Gris Sr","444",2021,6,25,1
2,"Beets - Golden","444",2021,6,25,1
2,"Apricots - Halves","444",2021,6,25,1
2,"Flower - Commercial Bronze","444",2021,6,25,1
2,"Bread - Multigrain Oval","444",2021,6,25,1
2,"Carbonated Water - Strawberry","444",2021,6,25,1
2,"Coffee - Frthy Coffee Crisp","444",2021,6,25,1
2,"Garlic - Peeled","444",2021,6,25,1
2,"Cheese - Pont Couvert","444",2021,6,25,1
2,"Chicken - Diced, Cooked","444",2021,6,25,1
2,"Papadam","444",2021,6,25,1
2,"Shrimp - Black Tiger 26/30","444",2021,6,25,1
2,"Ice Cream - Super Sandwich","444",2021,6,25,1
2,"Wine - Trimbach Pinot Blanc","444",2021,6,25,1
2,"Wine - Marlbourough Sauv Blanc","444",2021,6,25,1
2,"Coffee - Irish Cream","444",2021,6,25,1
2,"Madeira","444",2021,6,25,1
2,"Tart Shells - Savory, 2","444",2021,6,25,1
2,"Lamb Shoulder Boneless Nz","444",2021,6,25,1
2,"Spice - Onion Powder Granulated","444",2021,6,25,1
2,"Wine - White, Lindemans Bin 95","444",2021,6,25,1
2,"Sugar - Brown, Individual","444",2021,6,25,1
2,"Nantucket - Pomegranate Pear","444",2021,6,25,1
2,"Cardamon Ground","444",2021,6,25,1
2,"Saskatoon Berries - Frozen","444",2021,6,25,1
2,"Carbonated Water - Peach","444",2021,6,25,1
2,"Cheese - Cottage Cheese","444",2021,6,25,1
2,"Lemonade - Strawberry, 591 Ml","444",2021,6,25,1
2,"Pasta - Angel Hair","444",2021,6,25,1
2,"Cognac - Courvaisier","444",2021,6,25,1
2,"Salmon Atl.whole 8 - 10 Lb","444",2021,6,25,1
2,"Bagel - Whole White Sesame","444",2021,6,25,1
2,"Juice - Apple, 341 Ml","444",2021,6,25,1
2,"Pasta - Fusili, Dry","444",2021,6,25,1
2,"Ecolab - Medallion","444",2021,6,25,1
2,"Chilli Paste, Hot Sambal Oelek","444",2021,6,25,1
2,"French Pastries","444",2021,6,25,1
2,"Wine - White, Gewurtzraminer","444",2021,6,25,1
2,"Tortillas - Flour, 10","444",2021,6,25,1
2,"Slt - Individual Portions","444",2021,6,25,1
2,"Seabream Whole Farmed","444",2021,6,25,1
2,"Trueblue - Blueberry","444",2021,6,25,1
2,"Muffin Mix - Banana Nut","444",2021,6,25,1
2,"Orange - Tangerine","444",2021,6,25,1
2,"Nantucket Orange Juice","444",2021,6,25,1
2,"Sugar - Splenda Sweetener","444",2021,6,25,1
2,"Quail - Jumbo Boneless","444",2021,6,25,1
2,"Meldea Green Tea Liquor","444",2021,6,25,1
2,"Squash - Acorn","444",2021,6,25,1
2,"Sobe - Cranberry Grapefruit","444",2021,6,25,1
2,"Fruit Salad Deluxe","444",2021,6,25,1
2,"Wine - Ej Gallo Sonoma","444",2021,6,25,1
2,"Pasta - Detalini, White, Fresh","444",2021,6,25,1
2,"Foam Cup 6 Oz","444",2021,6,25,1
2,"Muffin Hinge 117n","444",2021,6,25,1
2,"Pepper - Red Bell","444",2021,6,25,1
2,"Hipnotiq Liquor","444",2021,6,25,1
2,"Crab Brie In Phyllo","444",2021,6,25,1
2,"Pepper - Orange","250",2021,6,25,2
2,"Island Oasis - Magarita Mix","125",2021,6,25,2
2,"Wine - Ej Gallo Sonoma","125",2021,6,25,2
2,"Wine - Magnotta - Pinot Gris Sr","125",2021,6,25,2
2,"Bar - Granola Trail Mix Fruit Nut","125",2021,6,25,2
2,"Bagel - Whole White Sesame","125",2021,6,25,2
2,"Salmon Atl.whole 8 - 10 Lb","125",2021,6,25,2
2,"Lamb Shoulder Boneless Nz","125",2021,6,25,2
2,"French Pastries","125",2021,6,25,2
2,"Sobe - Cranberry Grapefruit","125",2021,6,25,2
2,"Trueblue - Blueberry","125",2021,6,25,2
2,"Wine - White, Gewurtzraminer","125",2021,6,25,2
2,"Carbonated Water - Strawberry","125",2021,6,25,2
2,"The Pop Shoppe - Grape","125",2021,6,25,2
2,"Soup - Campbells Chili Veg","125",2021,6,25,2
2,"Cognac - Courvaisier","125",2021,6,25,2
2,"Wine - Red, Concha Y Toro","125",2021,6,25,2
2,"Pepper - Red Bell","125",2021,6,25,2
2,"Tart Shells - Savory, 2","125",2021,6,25,2
2,"Spice - Onion Powder Granulated","125",2021,6,25,2
2,"Sambuca - Ramazzotti","125",2021,6,25,2
2,"Bols Melon Liqueur","125",2021,6,25,2
2,"Bread - Corn Muffaletta","125",2021,6,25,2
2,"Honey - Liquid","125",2021,6,25,2
2,"Wine - Marlbourough Sauv Blanc","125",2021,6,25,2
2,"Wine - Zinfandel California 2002","125",2021,6,25,2
2,"Crab - Claws, 26 - 30","125",2021,6,25,2
2,"Oregano - Dry, Rubbed","125",2021,6,25,2
2,"Pasta - Detalini, White, Fresh","125",2021,6,25,2
2,"Chocolate Liqueur - Godet White","125",2021,6,25,2
2,"Soup - Campbells Beef Stew","125",2021,6,25,2
2,"Banana","125",2021,6,25,2
2,"Nantucket Orange Juice","125",2021,6,25,2
2,"Dome Lid Clear P92008h","125",2021,6,25,2
2,"Bread - Multigrain Oval","125",2021,6,25,2
2,"Papadam","125",2021,6,25,2
2,"Amaretto","125",2021,6,25,2
2,"Fruit Salad Deluxe","125",2021,6,25,2
2,"Pasta - Angel Hair","125",2021,6,25,2
2,"Cheese - Pont Couvert","125",2021,6,25,2
2,"Ecolab - Medallion","125",2021,6,25,2
2,"Wine - Bourgogne 2002, La","125",2021,6,25,2
2,"Shrimp - Black Tiger 26/30","125",2021,6,25,2
2,"Squash - Acorn","125",2021,6,25,2
2,"Saskatoon Berries - Frozen","125",2021,6,25,2
2,"Bar Mix - Lime","125",2021,6,25,2
2,"Hipnotiq Liquor","125",2021,6,25,2
2,"Potatoes - Fingerling 4 Oz","125",2021,6,25,2
2,"Pasta - Fusili, Dry","125",2021,6,25,2
2,"Quail - Jumbo Boneless","125",2021,6,25,2
2,"Flower - Commercial Bronze","125",2021,6,25,2
2,"Lobster - Canned Premium","125",2021,6,25,2
2,"Cheese - St. Paulin","125",2021,6,25,2
2,"Muffin Mix - Banana Nut","125",2021,6,25,2
2,"Seabream Whole Farmed","125",2021,6,25,2
2,"Muffin Hinge 117n","125",2021,6,25,2
2,"Tomatoes - Vine Ripe, Yellow","125",2021,6,25,2
2,"Juice - Apple, 341 Ml","125",2021,6,25,2
2,"Garlic - Peeled","125",2021,6,25,2
2,"Pepper - Roasted Red","125",2021,6,25,2
2,"Zucchini - Green","125",2021,6,25,2
2,"Basil - Primerba, Paste","125",2021,6,25,2
2,"Apricots - Halves","125",2021,6,25,2
2,"Lemonade - Strawberry, 591 Ml","125",2021,6,25,2
2,"Orange - Tangerine","125",2021,6,25,2
2,"Puree - Raspberry","125",2021,6,25,2
2,"Chilli Paste, Hot Sambal Oelek","125",2021,6,25,2
2,"Roe - Flying Fish","125",2021,6,25,2
2,"Beets - Golden","125",2021,6,25,2
2,"Foam Cup 6 Oz","125",2021,6,25,2
2,"Crab Brie In Phyllo","125",2021,6,25,2
2,"Shark - Loin","125",2021,6,25,2
2,"Cheese - Cottage Cheese","125",2021,6,25,2
2,"Tortillas - Flour, 10","125",2021,6,25,2
2,"Coffee - Frthy Coffee Crisp","125",2021,6,25,2
2,"Sugar - Brown, Individual","125",2021,6,25,2
2,"Spaghetti Squash","125",2021,6,25,2
2,"Cardamon Ground","125",2021,6,25,2
2,"Basil - Pesto Sauce","125",2021,6,25,2
2,"Olives - Nicoise","125",2021,6,25,2
2,"Curry Powder Madras","125",2021,6,25,2
2,"Mints - Striped Red","125",2021,6,25,2
2,"Meldea Green Tea Liquor","125",2021,6,25,2
2,"Coffee Cup 8oz 5338cd","125",2021,6,25,2
2,"Chicken - Diced, Cooked","125",2021,6,25,2
2,"Beef - Rib Roast, Capless","125",2021,6,25,2
2,"Nantucket - Pomegranate Pear","125",2021,6,25,2
2,"Slt - Individual Portions","125",2021,6,25,2
2,"Wine - White, Lindemans Bin 95","125",2021,6,25,2
2,"Remy Red Berry Infusion","125",2021,6,25,2
2,"Snapple Raspberry Tea","125",2021,6,25,2
2,"Ice Cream - Super Sandwich","125",2021,6,25,2
2,"Chocolate - Feathers","125",2021,6,25,2
2,"Carbonated Water - Peach","125",2021,6,25,2
2,"Lid - 3oz Med Rec","125",2021,6,25,2
2,"Coffee - Irish Cream","125",2021,6,25,2
2,"Sugar - Splenda Sweetener","125",2021,6,25,2
2,"Wine - Trimbach Pinot Blanc","125",2021,6,25,2
2,"Madeira","125",2021,6,25,2
2,"Pepper - Orange","1790",2021,6,25,3
2,"Honey - Liquid","895",2021,6,25,3
2,"Wine - Marlbourough Sauv Blanc","895",2021,6,25,3
2,"Wine - Magnotta - Pinot Gris Sr","895",2021,6,25,3
2,"Lid - 3oz Med Rec","895",2021,6,25,3
2,"Carbonated Water - Strawberry","895",2021,6,25,3
2,"Seabream Whole Farmed","895",2021,6,25,3
2,"Foam Cup 6 Oz","895",2021,6,25,3
2,"The Pop Shoppe - Grape","895",2021,6,25,3
2,"Wine - Trimbach Pinot Blanc","895",2021,6,25,3
2,"Potatoes - Fingerling 4 Oz","895",2021,6,25,3
2,"Chicken - Diced, Cooked","895",2021,6,25,3
2,"Soup - Campbells Chili Veg","895",2021,6,25,3
2,"Sobe - Cranberry Grapefruit","895",2021,6,25,3
2,"Bar Mix - Lime","895",2021,6,25,3
2,"Beef - Rib Roast, Capless","895",2021,6,25,3
2,"Salmon Atl.whole 8 - 10 Lb","895",2021,6,25,3
2,"Crab Brie In Phyllo","895",2021,6,25,3
2,"Chocolate - Feathers","895",2021,6,25,3
2,"Chocolate Liqueur - Godet White","895",2021,6,25,3
2,"Puree - Raspberry","895",2021,6,25,3
2,"Tart Shells - Savory, 2","895",2021,6,25,3
2,"Sugar - Brown, Individual","895",2021,6,25,3
2,"Shark - Loin","895",2021,6,25,3
2,"Madeira","895",2021,6,25,3
2,"Bar - Granola Trail Mix Fruit Nut","895",2021,6,25,3
2,"Spaghetti Squash","895",2021,6,25,3
2,"Beets - Golden","895",2021,6,25,3
2,"Lamb Shoulder Boneless Nz","895",2021,6,25,3
2,"Lemonade - Strawberry, 591 Ml","895",2021,6,25,3
2,"Snapple Raspberry Tea","895",2021,6,25,3
2,"Slt - Individual Portions","895",2021,6,25,3
2,"Wine - Zinfandel California 2002","895",2021,6,25,3
2,"Crab - Claws, 26 - 30","895",2021,6,25,3
2,"Muffin Mix - Banana Nut","895",2021,6,25,3
2,"Roe - Flying Fish","895",2021,6,25,3
2,"French Pastries","895",2021,6,25,3
2,"Mints - Striped Red","895",2021,6,25,3
2,"Wine - White, Gewurtzraminer","895",2021,6,25,3
2,"Pasta - Angel Hair","895",2021,6,25,3
2,"Flower - Commercial Bronze","895",2021,6,25,3
2,"Wine - Bourgogne 2002, La","895",2021,6,25,3
2,"Cognac - Courvaisier","895",2021,6,25,3
2,"Remy Red Berry Infusion","895",2021,6,25,3
2,"Trueblue - Blueberry","895",2021,6,25,3
2,"Sugar - Splenda Sweetener","895",2021,6,25,3
2,"Cheese - Cottage Cheese","895",2021,6,25,3
2,"Sambuca - Ramazzotti","895",2021,6,25,3
2,"Nantucket - Pomegranate Pear","895",2021,6,25,3
2,"Lobster - Canned Premium","895",2021,6,25,3
2,"Cardamon Ground","895",2021,6,25,3
2,"Garlic - Peeled","895",2021,6,25,3
2,"Cheese - Pont Couvert","895",2021,6,25,3
2,"Wine - White, Lindemans Bin 95","895",2021,6,25,3
2,"Soup - Campbells Beef Stew","895",2021,6,25,3
2,"Wine - Ej Gallo Sonoma","895",2021,6,25,3
2,"Coffee - Frthy Coffee Crisp","895",2021,6,25,3
2,"Fruit Salad Deluxe","895",2021,6,25,3
2,"Pasta - Fusili, Dry","895",2021,6,25,3
2,"Cheese - St. Paulin","895",2021,6,25,3
2,"Basil - Pesto Sauce","895",2021,6,25,3
2,"Bagel - Whole White Sesame","895",2021,6,25,3
2,"Zucchini - Green","895",2021,6,25,3
2,"Apricots - Halves","895",2021,6,25,3
2,"Wine - Red, Concha Y Toro","895",2021,6,25,3
2,"Bread - Corn Muffaletta","895",2021,6,25,3
2,"Ice Cream - Super Sandwich","895",2021,6,25,3
2,"Carbonated Water - Peach","895",2021,6,25,3
2,"Hipnotiq Liquor","895",2021,6,25,3
2,"Pepper - Roasted Red","895",2021,6,25,3
2,"Spice - Onion Powder Granulated","895",2021,6,25,3
2,"Squash - Acorn","895",2021,6,25,3
2,"Island Oasis - Magarita Mix","895",2021,6,25,3
2,"Bread - Multigrain Oval","895",2021,6,25,3
2,"Quail - Jumbo Boneless","895",2021,6,25,3
2,"Tomatoes - Vine Ripe, Yellow","895",2021,6,25,3
2,"Nantucket Orange Juice","895",2021,6,25,3
2,"Ecolab - Medallion","895",2021,6,25,3
2,"Coffee - Irish Cream","895",2021,6,25,3
2,"Orange - Tangerine","895",2021,6,25,3
2,"Coffee Cup 8oz 5338cd","895",2021,6,25,3
2,"Curry Powder Madras","895",2021,6,25,3
2,"Olives - Nicoise","895",2021,6,25,3
2,"Pepper - Red Bell","895",2021,6,25,3
2,"Bols Melon Liqueur","895",2021,6,25,3
2,"Amaretto","895",2021,6,25,3
2,"Tortillas - Flour, 10","895",2021,6,25,3
2,"Chilli Paste, Hot Sambal Oelek","895",2021,6,25,3
2,"Meldea Green Tea Liquor","895",2021,6,25,3
2,"Juice - Apple, 341 Ml","895",2021,6,25,3
2,"Oregano - Dry, Rubbed","895",2021,6,25,3
2,"Dome Lid Clear P92008h","895",2021,6,25,3
2,"Banana","895",2021,6,25,3
2,"Papadam","895",2021,6,25,3
2,"Saskatoon Berries - Frozen","895",2021,6,25,3
2,"Shrimp - Black Tiger 26/30","895",2021,6,25,3
2,"Pasta - Detalini, White, Fresh","895",2021,6,25,3
2,"Muffin Hinge 117n","895",2021,6,25,3
2,"Basil - Primerba, Paste","895",2021,6,25,3
2,"Pepper - Orange","592",2021,6,25,4
2,"Pasta - Angel Hair","296",2021,6,25,4
2,"Banana","296",2021,6,25,4
2,"Flower - Commercial Bronze","296",2021,6,25,4
2,"Ecolab - Medallion","296",2021,6,25,4
2,"Bread - Multigrain Oval","296",2021,6,25,4
2,"Bar - Granola Trail Mix Fruit Nut","296",2021,6,25,4
2,"Muffin Mix - Banana Nut","296",2021,6,25,4
2,"Cognac - Courvaisier","296",2021,6,25,4
2,"Coffee - Irish Cream","296",2021,6,25,4
2,"Quail - Jumbo Boneless","296",2021,6,25,4
2,"Coffee - Frthy Coffee Crisp","296",2021,6,25,4
2,"Wine - Ej Gallo Sonoma","296",2021,6,25,4
2,"Beets - Golden","296",2021,6,25,4
