"id_dtienda","id_destanteria","nombre","unidades","anio","mes","semana","dia"
1,2,"Spice - Onion Powder Granulated",292,2021,6,25,4
1,2,"Amaretto",292,2021,6,25,4
1,2,"Salmon Atl.whole 8 - 10 Lb",292,2021,6,25,4
1,2,"Juice - Apple, 341 Ml",292,2021,6,25,4
1,2,"Wine - Red, Concha Y Toro",292,2021,6,25,4
1,2,"Nantucket - Pomegranate Pear",292,2021,6,25,4
1,2,"Roe - Flying Fish",292,2021,6,25,4
1,2,"Crab Brie In Phyllo",292,2021,6,25,4
1,2,"Oregano - Dry, Rubbed",292,2021,6,25,4
1,2,"Wine - White, Gewurtzraminer",292,2021,6,25,4
1,2,"Carbonated Water - Peach",292,2021,6,25,4
1,2,"Lamb Shoulder Boneless Nz",292,2021,6,25,4
1,2,"Cheese - St. Paulin",292,2021,6,25,4
1,2,"Cognac - Courvaisier",292,2021,6,25,4
1,2,"Remy Red Berry Infusion",292,2021,6,25,4
1,2,"Lemonade - Strawberry, 591 Ml",292,2021,6,25,4
1,2,"Tart Shells - Savory, 2",292,2021,6,25,4
1,2,"Cardamon Ground",292,2021,6,25,4
1,2,"Beets - Golden",292,2021,6,25,4
1,2,"Hipnotiq Liquor",292,2021,6,25,4
1,2,"Quail - Jumbo Boneless",292,2021,6,25,4
1,2,"Wine - Bourgogne 2002, La",292,2021,6,25,4
1,2,"Tortillas - Flour, 10",292,2021,6,25,4
1,2,"Lid - 3oz Med Rec",292,2021,6,25,4
1,2,"Muffin Hinge 117n",292,2021,6,25,4
1,2,"Coffee - Irish Cream",292,2021,6,25,4
1,2,"Puree - Raspberry",292,2021,6,25,4
1,2,"Lobster - Canned Premium",292,2021,6,25,4
1,2,"Wine - Ej Gallo Sonoma",292,2021,6,25,4
1,2,"Foam Cup 6 Oz",292,2021,6,25,4
1,2,"Spaghetti Squash",292,2021,6,25,4
1,2,"Muffin Mix - Banana Nut",292,2021,6,25,4
1,2,"Orange - Tangerine",292,2021,6,25,4
1,2,"Coffee - Frthy Coffee Crisp",292,2021,6,25,4
1,2,"Potatoes - Fingerling 4 Oz",292,2021,6,25,4
1,2,"Madeira",292,2021,6,25,4
1,2,"Fruit Salad Deluxe",292,2021,6,25,4
1,2,"Beef - Rib Roast, Capless",292,2021,6,25,4
1,2,"Chilli Paste, Hot Sambal Oelek",292,2021,6,25,4
1,2,"Coffee Cup 8oz 5338cd",292,2021,6,25,4
1,2,"Pepper - Roasted Red",292,2021,6,25,4
1,2,"Meldea Green Tea Liquor",292,2021,6,25,4
1,2,"Soup - Campbells Chili Veg",292,2021,6,25,4
1,2,"Mints - Striped Red",292,2021,6,25,4
1,2,"Cheese - Cottage Cheese",292,2021,6,25,4
1,2,"Pepper - Red Bell",292,2021,6,25,4
1,2,"Curry Powder Madras",292,2021,6,25,4
1,2,"Ecolab - Medallion",292,2021,6,25,4
1,2,"Chicken - Diced, Cooked",292,2021,6,25,4
1,2,"Pasta - Fusili, Dry",292,2021,6,25,4
1,2,"Tomatoes - Vine Ripe, Yellow",292,2021,6,25,4
1,2,"Chocolate Liqueur - Godet White",292,2021,6,25,4
1,2,"Ice Cream - Super Sandwich",292,2021,6,25,4
1,2,"Dome Lid Clear P92008h",292,2021,6,25,4
1,2,"Pasta - Detalini, White, Fresh",292,2021,6,25,4
1,8,"Pepper - Orange",1064,2021,6,25,5
1,8,"Wine - White, Lindemans Bin 95",532,2021,6,25,5
1,8,"Hipnotiq Liquor",532,2021,6,25,5
1,8,"Coffee - Irish Cream",532,2021,6,25,5
1,8,"Wine - Marlbourough Sauv Blanc",532,2021,6,25,5
1,8,"Lid - 3oz Med Rec",532,2021,6,25,5
1,8,"Cognac - Courvaisier",532,2021,6,25,5
1,8,"Quail - Jumbo Boneless",532,2021,6,25,5
1,8,"Crab Brie In Phyllo",532,2021,6,25,5
1,8,"Wine - Ej Gallo Sonoma",532,2021,6,25,5
1,8,"Wine - Trimbach Pinot Blanc",532,2021,6,25,5
1,8,"Crab - Claws, 26 - 30",532,2021,6,25,5
1,8,"Zucchini - Green",532,2021,6,25,5
1,8,"Potatoes - Fingerling 4 Oz",532,2021,6,25,5
1,8,"Curry Powder Madras",532,2021,6,25,5
1,8,"Roe - Flying Fish",532,2021,6,25,5
1,8,"Ecolab - Medallion",532,2021,6,25,5
1,8,"Dome Lid Clear P92008h",532,2021,6,25,5
1,8,"Spice - Onion Powder Granulated",532,2021,6,25,5
1,8,"Wine - Zinfandel California 2002",532,2021,6,25,5
1,8,"Nantucket - Pomegranate Pear",532,2021,6,25,5
1,8,"Slt - Individual Portions",532,2021,6,25,5
1,8,"Oregano - Dry, Rubbed",532,2021,6,25,5
1,8,"Orange - Tangerine",532,2021,6,25,5
1,8,"Nantucket Orange Juice",532,2021,6,25,5
1,8,"Juice - Apple, 341 Ml",532,2021,6,25,5
1,8,"Tortillas - Flour, 10",532,2021,6,25,5
1,8,"Fruit Salad Deluxe",532,2021,6,25,5
1,8,"Muffin Mix - Banana Nut",532,2021,6,25,5
1,8,"Shrimp - Black Tiger 26/30",532,2021,6,25,5
1,8,"Ice Cream - Super Sandwich",532,2021,6,25,5
1,8,"Muffin Hinge 117n",532,2021,6,25,5
1,8,"Salmon Atl.whole 8 - 10 Lb",532,2021,6,25,5
1,8,"The Pop Shoppe - Grape",532,2021,6,25,5
1,8,"Trueblue - Blueberry",532,2021,6,25,5
1,8,"French Pastries",532,2021,6,25,5
1,8,"Mints - Striped Red",532,2021,6,25,5
1,8,"Wine - White, Gewurtzraminer",532,2021,6,25,5
1,8,"Spaghetti Squash",532,2021,6,25,5
1,8,"Olives - Nicoise",532,2021,6,25,5
1,8,"Meldea Green Tea Liquor",532,2021,6,25,5
1,8,"Soup - Campbells Chili Veg",532,2021,6,25,5
1,8,"Wine - Bourgogne 2002, La",532,2021,6,25,5
1,8,"Papadam",532,2021,6,25,5
1,8,"Amaretto",532,2021,6,25,5
1,8,"Madeira",532,2021,6,25,5
1,8,"Apricots - Halves",532,2021,6,25,5
1,8,"Snapple Raspberry Tea",532,2021,6,25,5
1,8,"Tart Shells - Savory, 2",532,2021,6,25,5
1,8,"Bagel - Whole White Sesame",532,2021,6,25,5
1,8,"Sambuca - Ramazzotti",532,2021,6,25,5
1,8,"Saskatoon Berries - Frozen",532,2021,6,25,5
1,8,"Banana",532,2021,6,25,5
1,8,"Foam Cup 6 Oz",532,2021,6,25,5
1,8,"Pasta - Angel Hair",532,2021,6,25,5
1,8,"Bar - Granola Trail Mix Fruit Nut",532,2021,6,25,5
1,8,"Puree - Raspberry",532,2021,6,25,5
1,8,"Bar Mix - Lime",532,2021,6,25,5
1,8,"Basil - Pesto Sauce",532,2021,6,25,5
1,8,"Basil - Primerba, Paste",532,2021,6,25,5
1,8,"Wine - Red, Concha Y Toro",532,2021,6,25,5
1,8,"Remy Red Berry Infusion",532,2021,6,25,5
1,8,"Pasta - Detalini, White, Fresh",532,2021,6,25,5
1,8,"Beef - Rib Roast, Capless",532,2021,6,25,5
1,8,"Tomatoes - Vine Ripe, Yellow",532,2021,6,25,5
1,8,"Flower - Commercial Bronze",532,2021,6,25,5
1,8,"Beets - Golden",532,2021,6,25,5
1,8,"Sobe - Cranberry Grapefruit",532,2021,6,25,5
1,8,"Sugar - Splenda Sweetener",532,2021,6,25,5
1,8,"Bols Melon Liqueur",532,2021,6,25,5
1,8,"Garlic - Peeled",532,2021,6,25,5
1,8,"Bread - Corn Muffaletta",532,2021,6,25,5
1,8,"Pasta - Fusili, Dry",532,2021,6,25,5
1,8,"Bread - Multigrain Oval",532,2021,6,25,5
1,8,"Lamb Shoulder Boneless Nz",532,2021,6,25,5
1,8,"Carbonated Water - Peach",532,2021,6,25,5
1,8,"Carbonated Water - Strawberry",532,2021,6,25,5
1,8,"Sugar - Brown, Individual",532,2021,6,25,5
1,8,"Cardamon Ground",532,2021,6,25,5
1,8,"Honey - Liquid",532,2021,6,25,5
1,8,"Wine - Magnotta - Pinot Gris Sr",532,2021,6,25,5
1,8,"Cheese - Cottage Cheese",532,2021,6,25,5
1,8,"Shark - Loin",532,2021,6,25,5
1,8,"Cheese - Pont Couvert",532,2021,6,25,5
1,8,"Cheese - St. Paulin",532,2021,6,25,5
1,8,"Lemonade - Strawberry, 591 Ml",532,2021,6,25,5
1,8,"Chicken - Diced, Cooked",532,2021,6,25,5
1,8,"Pepper - Red Bell",532,2021,6,25,5
1,8,"Chilli Paste, Hot Sambal Oelek",532,2021,6,25,5
1,8,"Soup - Campbells Beef Stew",532,2021,6,25,5
1,8,"Chocolate - Feathers",532,2021,6,25,5
1,8,"Lobster - Canned Premium",532,2021,6,25,5
1,8,"Squash - Acorn",532,2021,6,25,5
1,8,"Chocolate Liqueur - Godet White",532,2021,6,25,5
1,8,"Seabream Whole Farmed",532,2021,6,25,5
1,8,"Coffee Cup 8oz 5338cd",532,2021,6,25,5
1,8,"Island Oasis - Magarita Mix",532,2021,6,25,5
1,8,"Pepper - Roasted Red",532,2021,6,25,5
1,8,"Coffee - Frthy Coffee Crisp",532,2021,6,25,5
1,1,"Pepper - Orange",272,2021,6,25,5
1,1,"Bar Mix - Lime",136,2021,6,25,5
1,1,"French Pastries",136,2021,6,25,5
1,1,"Bread - Corn Muffaletta",136,2021,6,25,5
1,1,"Bread - Multigrain Oval",136,2021,6,25,5
1,1,"Foam Cup 6 Oz",136,2021,6,25,5
1,1,"Carbonated Water - Peach",136,2021,6,25,5
1,1,"Flower - Commercial Bronze",136,2021,6,25,5
1,1,"Carbonated Water - Strawberry",136,2021,6,25,5
1,1,"Ecolab - Medallion",136,2021,6,25,5
1,1,"Cardamon Ground",136,2021,6,25,5
1,1,"Cheese - Cottage Cheese",136,2021,6,25,5
1,1,"Dome Lid Clear P92008h",136,2021,6,25,5
1,1,"Cheese - Pont Couvert",136,2021,6,25,5
1,1,"Curry Powder Madras",136,2021,6,25,5
1,1,"Cheese - St. Paulin",136,2021,6,25,5
1,1,"Chicken - Diced, Cooked",136,2021,6,25,5
1,1,"Crab - Claws, 26 - 30",136,2021,6,25,5
1,1,"Crab Brie In Phyllo",136,2021,6,25,5
1,1,"Cognac - Courvaisier",136,2021,6,25,5
1,1,"Coffee - Irish Cream",136,2021,6,25,5
1,1,"Coffee - Frthy Coffee Crisp",136,2021,6,25,5
1,1,"Coffee Cup 8oz 5338cd",136,2021,6,25,5
1,1,"Chocolate Liqueur - Godet White",136,2021,6,25,5
1,1,"Chocolate - Feathers",136,2021,6,25,5
1,1,"Chilli Paste, Hot Sambal Oelek",136,2021,6,25,5
1,1,"Tart Shells - Savory, 2",136,2021,6,25,5
1,1,"The Pop Shoppe - Grape",136,2021,6,25,5
1,1,"Sugar - Splenda Sweetener",136,2021,6,25,5
1,1,"Tomatoes - Vine Ripe, Yellow",136,2021,6,25,5
1,1,"Tortillas - Flour, 10",136,2021,6,25,5
1,1,"Sugar - Brown, Individual",136,2021,6,25,5
1,1,"Trueblue - Blueberry",136,2021,6,25,5
1,1,"Squash - Acorn",136,2021,6,25,5
1,1,"Wine - Bourgogne 2002, La",136,2021,6,25,5
1,1,"Wine - Ej Gallo Sonoma",136,2021,6,25,5
1,1,"Spice - Onion Powder Granulated",136,2021,6,25,5
1,1,"Wine - Magnotta - Pinot Gris Sr",136,2021,6,25,5
1,1,"Spaghetti Squash",136,2021,6,25,5
1,1,"Wine - Marlbourough Sauv Blanc",136,2021,6,25,5
1,1,"Wine - Red, Concha Y Toro",136,2021,6,25,5
1,1,"Soup - Campbells Chili Veg",136,2021,6,25,5
1,1,"Wine - Trimbach Pinot Blanc",136,2021,6,25,5
1,1,"Soup - Campbells Beef Stew",136,2021,6,25,5
1,1,"Wine - White, Gewurtzraminer",136,2021,6,25,5
1,1,"Wine - White, Lindemans Bin 95",136,2021,6,25,5
1,1,"Sobe - Cranberry Grapefruit",136,2021,6,25,5
1,1,"Wine - Zinfandel California 2002",136,2021,6,25,5
1,1,"Snapple Raspberry Tea",136,2021,6,25,5
1,1,"Zucchini - Green",136,2021,6,25,5
1,1,"Bagel - Whole White Sesame",136,2021,6,25,5
1,1,"Island Oasis - Magarita Mix",136,2021,6,25,5
1,1,"Apricots - Halves",136,2021,6,25,5
1,1,"Juice - Apple, 341 Ml",136,2021,6,25,5
1,1,"Amaretto",136,2021,6,25,5
1,1,"Banana",136,2021,6,25,5
1,1,"Lamb Shoulder Boneless Nz",136,2021,6,25,5
1,1,"Lemonade - Strawberry, 591 Ml",136,2021,6,25,5
1,1,"Ice Cream - Super Sandwich",136,2021,6,25,5
1,1,"Lid - 3oz Med Rec",136,2021,6,25,5
1,1,"Lobster - Canned Premium",136,2021,6,25,5
1,1,"Madeira",136,2021,6,25,5
1,1,"Meldea Green Tea Liquor",136,2021,6,25,5
1,1,"Mints - Striped Red",136,2021,6,25,5
1,1,"Bar - Granola Trail Mix Fruit Nut",136,2021,6,25,5
1,1,"Muffin Hinge 117n",136,2021,6,25,5
1,1,"Muffin Mix - Banana Nut",136,2021,6,25,5
1,1,"Nantucket Orange Juice",136,2021,6,25,5
1,1,"Nantucket - Pomegranate Pear",136,2021,6,25,5
1,1,"Honey - Liquid",136,2021,6,25,5
1,1,"Olives - Nicoise",136,2021,6,25,5
1,1,"Orange - Tangerine",136,2021,6,25,5
1,1,"Oregano - Dry, Rubbed",136,2021,6,25,5
1,1,"Bols Melon Liqueur",136,2021,6,25,5
1,1,"Papadam",136,2021,6,25,5
1,1,"Pasta - Angel Hair",136,2021,6,25,5
1,1,"Pasta - Detalini, White, Fresh",136,2021,6,25,5
1,1,"Pasta - Fusili, Dry",136,2021,6,25,5
1,1,"Pepper - Red Bell",136,2021,6,25,5
1,1,"Pepper - Roasted Red",136,2021,6,25,5
1,1,"Basil - Pesto Sauce",136,2021,6,25,5
1,1,"Potatoes - Fingerling 4 Oz",136,2021,6,25,5
1,1,"Puree - Raspberry",136,2021,6,25,5
1,1,"Hipnotiq Liquor",136,2021,6,25,5
1,1,"Quail - Jumbo Boneless",136,2021,6,25,5
1,1,"Remy Red Berry Infusion",136,2021,6,25,5
1,1,"Roe - Flying Fish",136,2021,6,25,5
1,1,"Salmon Atl.whole 8 - 10 Lb",136,2021,6,25,5
1,1,"Sambuca - Ramazzotti",136,2021,6,25,5
1,1,"Basil - Primerba, Paste",136,2021,6,25,5
1,1,"Saskatoon Berries - Frozen",136,2021,6,25,5
1,1,"Seabream Whole Farmed",136,2021,6,25,5
1,1,"Shark - Loin",136,2021,6,25,5
1,1,"Garlic - Peeled",136,2021,6,25,5
1,1,"Shrimp - Black Tiger 26/30",136,2021,6,25,5
1,1,"Slt - Individual Portions",136,2021,6,25,5
1,1,"Beef - Rib Roast, Capless",136,2021,6,25,5
1,1,"Beets - Golden",136,2021,6,25,5
1,1,"Fruit Salad Deluxe",136,2021,6,25,5
1,11,"Pepper - Orange",578,2021,6,25,6
1,11,"Trueblue - Blueberry",289,2021,6,25,6
1,11,"Bar - Granola Trail Mix Fruit Nut",289,2021,6,25,6
1,11,"Coffee - Frthy Coffee Crisp",289,2021,6,25,6
1,11,"Wine - Bourgogne 2002, La",289,2021,6,25,6
1,11,"Bread - Corn Muffaletta",289,2021,6,25,6
1,11,"Wine - Ej Gallo Sonoma",289,2021,6,25,6
1,11,"French Pastries",289,2021,6,25,6
1,11,"Lamb Shoulder Boneless Nz",289,2021,6,25,6
1,11,"Wine - Magnotta - Pinot Gris Sr",289,2021,6,25,6
1,11,"Wine - Marlbourough Sauv Blanc",289,2021,6,25,6
1,11,"Roe - Flying Fish",289,2021,6,25,6
1,11,"Dome Lid Clear P92008h",289,2021,6,25,6
1,11,"Wine - Red, Concha Y Toro",289,2021,6,25,6
1,11,"Cheese - Pont Couvert",289,2021,6,25,6
1,11,"Wine - Trimbach Pinot Blanc",289,2021,6,25,6
1,11,"Lemonade - Strawberry, 591 Ml",289,2021,6,25,6
1,11,"Wine - White, Gewurtzraminer",289,2021,6,25,6
1,11,"Foam Cup 6 Oz",289,2021,6,25,6
1,11,"Beets - Golden",289,2021,6,25,6
1,11,"Wine - White, Lindemans Bin 95",289,2021,6,25,6
1,11,"Wine - Zinfandel California 2002",289,2021,6,25,6
1,11,"Zucchini - Green",289,2021,6,25,6
1,11,"Remy Red Berry Infusion",289,2021,6,25,6
1,11,"Lid - 3oz Med Rec",289,2021,6,25,6
1,11,"Mints - Striped Red",289,2021,6,25,6
1,11,"Olives - Nicoise",289,2021,6,25,6
1,11,"Orange - Tangerine",289,2021,6,25,6
1,11,"Sambuca - Ramazzotti",289,2021,6,25,6
1,11,"Hipnotiq Liquor",289,2021,6,25,6
1,11,"Salmon Atl.whole 8 - 10 Lb",289,2021,6,25,6
1,11,"Banana",289,2021,6,25,6
1,11,"Ecolab - Medallion",289,2021,6,25,6
1,11,"Saskatoon Berries - Frozen",289,2021,6,25,6
1,11,"Seabream Whole Farmed",289,2021,6,25,6
1,11,"Cognac - Courvaisier",289,2021,6,25,6
1,11,"Bagel - Whole White Sesame",289,2021,6,25,6
1,11,"Meldea Green Tea Liquor",289,2021,6,25,6
1,11,"Shark - Loin",289,2021,6,25,6
1,11,"Garlic - Peeled",289,2021,6,25,6
1,11,"Nantucket - Pomegranate Pear",289,2021,6,25,6
1,11,"Juice - Apple, 341 Ml",289,2021,6,25,6
1,11,"Tortillas - Flour, 10",289,2021,6,25,6
1,11,"Curry Powder Madras",289,2021,6,25,6
1,11,"Amaretto",289,2021,6,25,6
1,11,"Papadam",289,2021,6,25,6
1,11,"Bread - Multigrain Oval",289,2021,6,25,6
1,11,"Shrimp - Black Tiger 26/30",289,2021,6,25,6
1,11,"Bar Mix - Lime",289,2021,6,25,6
1,11,"Chilli Paste, Hot Sambal Oelek",289,2021,6,25,6
1,11,"Apricots - Halves",289,2021,6,25,6
1,11,"Puree - Raspberry",289,2021,6,25,6
1,11,"Slt - Individual Portions",289,2021,6,25,6
1,11,"Honey - Liquid",289,2021,6,25,6
1,11,"Cardamon Ground",289,2021,6,25,6
1,11,"Snapple Raspberry Tea",289,2021,6,25,6
1,11,"Nantucket Orange Juice",289,2021,6,25,6
1,11,"Sobe - Cranberry Grapefruit",289,2021,6,25,6
1,11,"Crab - Claws, 26 - 30",289,2021,6,25,6
1,11,"Soup - Campbells Beef Stew",289,2021,6,25,6
1,11,"Soup - Campbells Chili Veg",289,2021,6,25,6
1,11,"Carbonated Water - Peach",289,2021,6,25,6
1,11,"Pepper - Roasted Red",289,2021,6,25,6
1,11,"Coffee - Irish Cream",289,2021,6,25,6
1,11,"Bols Melon Liqueur",289,2021,6,25,6
1,11,"Ice Cream - Super Sandwich",289,2021,6,25,6
1,11,"Flower - Commercial Bronze",289,2021,6,25,6
1,11,"Spaghetti Squash",289,2021,6,25,6
1,11,"Potatoes - Fingerling 4 Oz",289,2021,6,25,6
1,11,"Cheese - Cottage Cheese",289,2021,6,25,6
1,11,"Pasta - Angel Hair",289,2021,6,25,6
1,11,"Muffin Mix - Banana Nut",289,2021,6,25,6
1,11,"Basil - Primerba, Paste",289,2021,6,25,6
1,11,"Spice - Onion Powder Granulated",289,2021,6,25,6
1,11,"Crab Brie In Phyllo",289,2021,6,25,6
1,11,"Squash - Acorn",289,2021,6,25,6
1,11,"Coffee Cup 8oz 5338cd",289,2021,6,25,6
1,11,"Chicken - Diced, Cooked",289,2021,6,25,6
1,11,"Basil - Pesto Sauce",289,2021,6,25,6
1,11,"Sugar - Brown, Individual",289,2021,6,25,6
1,11,"Chocolate Liqueur - Godet White",289,2021,6,25,6
1,11,"Lobster - Canned Premium",289,2021,6,25,6
1,11,"Fruit Salad Deluxe",289,2021,6,25,6
1,11,"Island Oasis - Magarita Mix",289,2021,6,25,6
1,11,"Muffin Hinge 117n",289,2021,6,25,6
1,11,"Sugar - Splenda Sweetener",289,2021,6,25,6
1,11,"Chocolate - Feathers",289,2021,6,25,6
1,11,"Oregano - Dry, Rubbed",289,2021,6,25,6
1,11,"Tart Shells - Savory, 2",289,2021,6,25,6
1,11,"The Pop Shoppe - Grape",289,2021,6,25,6
1,11,"Madeira",289,2021,6,25,6
1,11,"Cheese - St. Paulin",289,2021,6,25,6
1,11,"Carbonated Water - Strawberry",289,2021,6,25,6
1,11,"Pasta - Detalini, White, Fresh",289,2021,6,25,6
1,11,"Tomatoes - Vine Ripe, Yellow",289,2021,6,25,6
1,11,"Pasta - Fusili, Dry",289,2021,6,25,6
1,11,"Beef - Rib Roast, Capless",289,2021,6,25,6
1,11,"Pepper - Red Bell",289,2021,6,25,6
1,11,"Quail - Jumbo Boneless",289,2021,6,25,6
1,4,"Pepper - Orange",1704,2021,6,25,7
1,11,"Pepper - Orange",1224,2021,6,25,7
1,4,"Slt - Individual Portions",852,2021,6,25,7
1,3,"Pepper - Orange",852,2021,6,25,7
1,4,"Amaretto",852,2021,6,25,7
1,4,"Apricots - Halves",852,2021,6,25,7
1,4,"Bagel - Whole White Sesame",852,2021,6,25,7
1,4,"Banana",852,2021,6,25,7
1,4,"Bar - Granola Trail Mix Fruit Nut",852,2021,6,25,7
1,4,"Bar Mix - Lime",852,2021,6,25,7
1,4,"Basil - Pesto Sauce",852,2021,6,25,7
1,4,"Basil - Primerba, Paste",852,2021,6,25,7
1,4,"Beef - Rib Roast, Capless",852,2021,6,25,7
1,4,"Beets - Golden",852,2021,6,25,7
1,4,"Bols Melon Liqueur",852,2021,6,25,7
1,4,"Bread - Corn Muffaletta",852,2021,6,25,7
1,4,"Bread - Multigrain Oval",852,2021,6,25,7
1,4,"Carbonated Water - Peach",852,2021,6,25,7
1,4,"Carbonated Water - Strawberry",852,2021,6,25,7
1,4,"Cardamon Ground",852,2021,6,25,7
1,4,"Cheese - Cottage Cheese",852,2021,6,25,7
1,4,"Cheese - Pont Couvert",852,2021,6,25,7
1,4,"Cheese - St. Paulin",852,2021,6,25,7
1,4,"Chicken - Diced, Cooked",852,2021,6,25,7
1,4,"Chilli Paste, Hot Sambal Oelek",852,2021,6,25,7
1,4,"Chocolate - Feathers",852,2021,6,25,7
1,4,"Chocolate Liqueur - Godet White",852,2021,6,25,7
1,4,"Coffee Cup 8oz 5338cd",852,2021,6,25,7
1,4,"Coffee - Frthy Coffee Crisp",852,2021,6,25,7
1,4,"Coffee - Irish Cream",852,2021,6,25,7
1,4,"Cognac - Courvaisier",852,2021,6,25,7
1,4,"Crab Brie In Phyllo",852,2021,6,25,7
1,4,"Crab - Claws, 26 - 30",852,2021,6,25,7
1,4,"Curry Powder Madras",852,2021,6,25,7
1,4,"Dome Lid Clear P92008h",852,2021,6,25,7
1,4,"Ecolab - Medallion",852,2021,6,25,7
1,4,"Flower - Commercial Bronze",852,2021,6,25,7
1,4,"Foam Cup 6 Oz",852,2021,6,25,7
1,4,"French Pastries",852,2021,6,25,7
1,4,"Fruit Salad Deluxe",852,2021,6,25,7
1,4,"Garlic - Peeled",852,2021,6,25,7
1,4,"Hipnotiq Liquor",852,2021,6,25,7
1,4,"Honey - Liquid",852,2021,6,25,7
1,4,"Ice Cream - Super Sandwich",852,2021,6,25,7
1,4,"Island Oasis - Magarita Mix",852,2021,6,25,7
1,4,"Juice - Apple, 341 Ml",852,2021,6,25,7
1,4,"Lamb Shoulder Boneless Nz",852,2021,6,25,7
1,4,"Lemonade - Strawberry, 591 Ml",852,2021,6,25,7
1,4,"Lid - 3oz Med Rec",852,2021,6,25,7
1,4,"Lobster - Canned Premium",852,2021,6,25,7
1,4,"Madeira",852,2021,6,25,7
1,4,"Meldea Green Tea Liquor",852,2021,6,25,7
1,4,"Mints - Striped Red",852,2021,6,25,7
1,4,"Muffin Hinge 117n",852,2021,6,25,7
1,4,"Muffin Mix - Banana Nut",852,2021,6,25,7
1,4,"Nantucket Orange Juice",852,2021,6,25,7
1,4,"Nantucket - Pomegranate Pear",852,2021,6,25,7
1,4,"Olives - Nicoise",852,2021,6,25,7
1,4,"Orange - Tangerine",852,2021,6,25,7
1,4,"Oregano - Dry, Rubbed",852,2021,6,25,7
1,4,"Papadam",852,2021,6,25,7
1,4,"Pasta - Angel Hair",852,2021,6,25,7
1,4,"Pasta - Detalini, White, Fresh",852,2021,6,25,7
1,4,"Pasta - Fusili, Dry",852,2021,6,25,7
1,4,"Pepper - Red Bell",852,2021,6,25,7
1,4,"Pepper - Roasted Red",852,2021,6,25,7
1,4,"Potatoes - Fingerling 4 Oz",852,2021,6,25,7
1,4,"Puree - Raspberry",852,2021,6,25,7
1,4,"Quail - Jumbo Boneless",852,2021,6,25,7
1,4,"Remy Red Berry Infusion",852,2021,6,25,7
1,4,"Roe - Flying Fish",852,2021,6,25,7
1,4,"Salmon Atl.whole 8 - 10 Lb",852,2021,6,25,7
1,4,"Sambuca - Ramazzotti",852,2021,6,25,7
1,4,"Saskatoon Berries - Frozen",852,2021,6,25,7
1,4,"Seabream Whole Farmed",852,2021,6,25,7
1,4,"Shark - Loin",852,2021,6,25,7
1,4,"Shrimp - Black Tiger 26/30",852,2021,6,25,7
1,4,"Snapple Raspberry Tea",852,2021,6,25,7
1,4,"Sobe - Cranberry Grapefruit",852,2021,6,25,7
1,4,"Soup - Campbells Beef Stew",852,2021,6,25,7
1,4,"Soup - Campbells Chili Veg",852,2021,6,25,7
1,4,"Spaghetti Squash",852,2021,6,25,7
1,4,"Spice - Onion Powder Granulated",852,2021,6,25,7
1,4,"Squash - Acorn",852,2021,6,25,7
1,4,"Sugar - Brown, Individual",852,2021,6,25,7
1,4,"Sugar - Splenda Sweetener",852,2021,6,25,7
1,4,"Tart Shells - Savory, 2",852,2021,6,25,7
1,4,"The Pop Shoppe - Grape",852,2021,6,25,7
1,4,"Tomatoes - Vine Ripe, Yellow",852,2021,6,25,7
1,4,"Tortillas - Flour, 10",852,2021,6,25,7
1,4,"Trueblue - Blueberry",852,2021,6,25,7
1,4,"Wine - Bourgogne 2002, La",852,2021,6,25,7
1,4,"Wine - Ej Gallo Sonoma",852,2021,6,25,7
1,4,"Wine - Magnotta - Pinot Gris Sr",852,2021,6,25,7
1,4,"Wine - Marlbourough Sauv Blanc",852,2021,6,25,7
1,4,"Wine - Red, Concha Y Toro",852,2021,6,25,7
1,4,"Wine - Trimbach Pinot Blanc",852,2021,6,25,7
1,4,"Wine - White, Gewurtzraminer",852,2021,6,25,7
1,4,"Wine - White, Lindemans Bin 95",852,2021,6,25,7
1,4,"Wine - Zinfandel California 2002",852,2021,6,25,7
1,4,"Zucchini - Green",852,2021,6,25,7
1,11,"Snapple Raspberry Tea",612,2021,6,25,7
1,11,"Lemonade - Strawberry, 591 Ml",612,2021,6,25,7
1,11,"Chicken - Diced, Cooked",612,2021,6,25,7
1,11,"Cheese - St. Paulin",612,2021,6,25,7
1,11,"Honey - Liquid",612,2021,6,25,7
1,11,"Lid - 3oz Med Rec",612,2021,6,25,7
1,11,"Cheese - Pont Couvert",612,2021,6,25,7
1,11,"Cheese - Cottage Cheese",612,2021,6,25,7
1,11,"Cardamon Ground",612,2021,6,25,7
1,11,"Lobster - Canned Premium",612,2021,6,25,7
1,11,"Carbonated Water - Strawberry",612,2021,6,25,7
1,11,"Carbonated Water - Peach",612,2021,6,25,7
1,11,"Bread - Multigrain Oval",612,2021,6,25,7
1,11,"Madeira",612,2021,6,25,7
1,11,"Bread - Corn Muffaletta",612,2021,6,25,7
1,11,"Ice Cream - Super Sandwich",612,2021,6,25,7
1,11,"Bols Melon Liqueur",612,2021,6,25,7
1,11,"Ecolab - Medallion",612,2021,6,25,7
1,11,"Beets - Golden",612,2021,6,25,7
1,11,"Meldea Green Tea Liquor",612,2021,6,25,7
1,11,"Beef - Rib Roast, Capless",612,2021,6,25,7
1,11,"Garlic - Peeled",612,2021,6,25,7
1,11,"Basil - Primerba, Paste",612,2021,6,25,7
1,11,"Basil - Pesto Sauce",612,2021,6,25,7
